cod_ordencompra,cod_insumo,cod_supcantidad,cod_supcalidad,cantidad_recibida,fechahora_cantidad,Cod_Calidad,fechahora_calidad,descripcion
371,134,103,104,97,8/12/2023 02:57,5,8/12/2023 11:07,muy bien
371,105,103,104,106,24/12/2023 04:44,3,24/12/2023 12:54,decente
372,300,103,104,104,29/09/2023 09:54,5,29/09/2023 18:03,bien
372,192,103,104,100,16/07/2023 04:26,5,16/07/2023 12:36,muy bien
372,348,103,104,104,7/09/2023 15:18,4,7/09/2023 23:27,decente
372,416,103,104,107,18/04/2023 11:37,3,18/04/2023 19:47,bien
372,337,103,104,107,18/09/2023 01:56,4,18/09/2023 10:05,muy bien
372,415,103,104,105,22/05/2023 12:29,5,22/05/2023 20:38,decente
373,284,103,104,90,1/01/2023 11:40,4,1/01/2023 19:50,bien
373,408,103,104,113,9/05/2023 05:08,4,9/05/2023 13:18,muy bien
373,255,103,104,105,14/03/2023 16:55,3,15/03/2023 01:05,decente
373,404,103,104,114,10/02/2023 17:59,3,11/02/2023 02:09,bien
374,452,103,104,94,12/12/2023 01:29,5,12/12/2023 09:39,muy bien
374,290,103,104,102,23/11/2023 08:15,5,23/11/2023 16:24,decente
374,14,103,104,92,14/10/2023 11:55,5,14/10/2023 20:05,bien
374,357,103,104,104,14/05/2023 21:30,4,15/05/2023 05:40,muy bien
374,126,103,104,110,24/11/2023 17:04,4,25/11/2023 01:14,decente
374,404,103,104,91,2/07/2023 16:12,3,3/07/2023 00:22,bien
374,403,103,104,107,15/07/2023 01:22,5,15/07/2023 09:32,muy bien
374,30,103,104,103,30/04/2023 16:29,3,1/05/2023 00:39,decente
375,154,103,104,93,3/03/2023 09:29,4,3/03/2023 17:39,bien
375,290,103,104,106,16/02/2023 00:02,3,16/02/2023 08:11,muy bien
375,447,103,104,114,15/06/2023 07:38,3,15/06/2023 15:47,decente
375,86,103,104,90,23/10/2023 00:19,3,23/10/2023 08:29,bien
375,307,103,104,111,12/11/2023 19:33,4,13/11/2023 03:43,muy bien
376,432,103,104,113,15/05/2023 15:31,5,15/05/2023 23:40,decente
376,350,103,104,95,26/08/2023 01:20,3,26/08/2023 09:30,bien
376,405,103,104,97,30/01/2023 11:36,4,30/01/2023 19:46,muy bien
376,385,103,104,109,27/05/2023 23:57,4,28/05/2023 08:06,decente
376,286,103,104,105,9/02/2023 22:34,5,10/02/2023 06:44,bien
376,374,103,104,101,18/03/2023 08:01,5,18/03/2023 16:11,muy bien
376,111,103,104,104,18/11/2023 05:02,5,18/11/2023 13:11,decente
376,101,103,104,110,10/11/2023 15:57,3,11/11/2023 00:06,bien
377,144,103,104,106,19/05/2023 16:04,4,20/05/2023 00:14,muy bien
377,35,103,104,93,4/10/2023 17:01,5,5/10/2023 01:10,decente
377,90,103,104,115,8/09/2023 04:59,3,8/09/2023 13:09,bien
377,381,103,104,105,26/06/2023 13:46,3,26/06/2023 21:56,muy bien
377,106,103,104,90,29/09/2023 03:38,5,29/09/2023 11:48,decente
377,426,103,104,102,19/01/2023 13:35,5,19/01/2023 21:45,bien
378,223,103,104,93,2/04/2023 02:52,5,2/04/2023 11:02,muy bien
379,246,103,104,113,9/06/2023 17:13,4,10/06/2023 01:23,decente
379,428,103,104,98,22/05/2023 20:56,3,23/05/2023 05:05,bien
379,187,103,104,111,1/09/2023 08:58,5,1/09/2023 17:08,muy bien
380,412,103,104,99,30/09/2023 14:57,4,30/09/2023 23:07,decente
380,330,103,104,93,26/08/2023 19:57,4,27/08/2023 04:06,bien
381,412,103,104,96,13/09/2023 11:36,3,13/09/2023 19:46,muy bien
381,160,103,104,91,1/05/2023 09:52,5,1/05/2023 18:02,decente
381,448,103,104,114,21/07/2023 18:02,5,22/07/2023 02:12,bien
381,46,103,104,107,17/01/2023 22:22,4,18/01/2023 06:32,muy bien
381,124,103,104,91,19/08/2023 18:17,3,20/08/2023 02:27,decente
381,178,103,104,99,5/03/2023 16:15,5,6/03/2023 00:25,bien
382,357,103,104,115,5/03/2023 13:40,5,5/03/2023 21:49,muy bien
382,387,103,104,107,6/02/2023 12:34,5,6/02/2023 20:43,decente
383,296,103,104,108,13/01/2023 17:01,3,14/01/2023 01:11,bien
383,22,103,104,98,7/07/2023 02:57,5,7/07/2023 11:06,muy bien
383,80,103,104,110,4/05/2023 07:35,3,4/05/2023 15:45,decente
383,347,103,104,93,19/07/2023 21:31,5,20/07/2023 05:41,bien
383,282,103,104,114,25/06/2023 19:11,4,26/06/2023 03:21,muy bien
384,237,103,104,103,11/01/2023 02:39,3,11/01/2023 10:49,decente
384,436,103,104,93,25/06/2023 07:54,3,25/06/2023 16:04,bien
384,189,103,104,93,1/03/2023 01:48,5,1/03/2023 09:57,muy bien
384,224,103,104,98,4/11/2023 21:32,3,5/11/2023 05:42,decente
384,314,103,104,103,23/09/2023 22:35,5,24/09/2023 06:45,bien
384,270,103,104,95,1/02/2023 02:06,4,1/02/2023 10:16,muy bien
385,215,103,104,90,27/07/2023 11:09,3,27/07/2023 19:18,decente
386,9,103,104,110,14/09/2023 21:41,3,15/09/2023 05:51,bien
386,46,103,104,94,6/03/2023 15:59,3,7/03/2023 00:09,muy bien
386,269,103,104,112,31/10/2023 01:38,3,31/10/2023 09:47,decente
386,104,103,104,104,23/09/2023 17:30,3,24/09/2023 01:39,bien
387,173,103,104,93,29/10/2023 23:04,5,30/10/2023 07:14,muy bien
387,189,103,104,102,13/01/2023 08:15,5,13/01/2023 16:25,decente
387,72,103,104,107,13/07/2023 01:07,3,13/07/2023 09:16,bien
387,159,103,104,102,30/07/2023 18:39,4,31/07/2023 02:48,muy bien
388,58,103,104,113,15/02/2023 09:02,3,15/02/2023 17:12,decente
388,421,103,104,97,20/09/2023 05:12,3,20/09/2023 13:22,bien
389,364,103,104,102,26/02/2023 20:30,4,27/02/2023 04:39,muy bien
389,291,103,104,91,4/01/2023 16:56,5,5/01/2023 01:06,decente
389,61,103,104,97,1/07/2023 13:14,3,1/07/2023 21:23,bien
389,446,103,104,101,1/03/2023 16:34,4,2/03/2023 00:44,muy bien
389,337,103,104,113,11/01/2023 10:42,5,11/01/2023 18:52,decente
390,232,103,104,115,2/02/2023 15:46,5,2/02/2023 23:56,bien
390,433,103,104,100,15/02/2023 12:47,5,15/02/2023 20:56,muy bien
390,102,103,104,108,26/07/2023 08:52,3,26/07/2023 17:02,decente
390,153,103,104,96,22/05/2023 04:12,3,22/05/2023 12:22,bien
391,255,103,104,112,14/12/2023 01:33,3,14/12/2023 09:43,muy bien
391,356,103,104,95,13/07/2023 18:36,5,14/07/2023 02:46,decente
391,290,103,104,93,12/11/2023 19:22,4,13/11/2023 03:31,bien
391,312,103,104,95,17/08/2023 15:31,4,17/08/2023 23:40,muy bien
391,74,103,104,91,9/04/2023 09:12,3,9/04/2023 17:22,decente
391,129,103,104,110,6/09/2023 13:17,5,6/09/2023 21:27,bien
392,375,103,104,103,25/04/2023 12:42,3,25/04/2023 20:51,muy bien
392,2,103,104,114,3/05/2023 05:18,4,3/05/2023 13:28,decente
392,382,103,104,95,29/01/2023 13:32,3,29/01/2023 21:42,bien
392,338,103,104,110,9/12/2023 21:56,4,10/12/2023 06:06,muy bien
392,173,103,104,110,5/05/2023 21:08,3,6/05/2023 05:17,decente
392,372,103,104,103,3/05/2023 21:38,3,4/05/2023 05:48,bien
393,223,103,104,115,25/12/2023 23:19,3,26/12/2023 07:28,muy bien
394,301,103,104,101,10/02/2023 00:12,4,10/02/2023 08:21,decente
394,368,103,104,110,16/07/2023 22:03,4,17/07/2023 06:13,bien
394,359,103,104,98,11/06/2023 20:07,3,12/06/2023 04:17,muy bien
394,141,103,104,99,27/01/2023 16:55,4,28/01/2023 01:05,decente
394,22,103,104,108,5/03/2023 14:11,4,5/03/2023 22:20,bien
395,102,103,104,91,4/02/2023 02:47,4,4/02/2023 10:57,muy bien
395,85,103,104,93,18/06/2023 07:43,5,18/06/2023 15:53,decente
395,175,103,104,114,14/01/2023 23:52,3,15/01/2023 08:02,bien
396,345,103,104,98,11/03/2023 14:48,3,11/03/2023 22:57,muy bien
396,170,103,104,101,8/04/2023 07:42,4,8/04/2023 15:51,decente
396,394,103,104,108,17/10/2023 07:26,4,17/10/2023 15:36,bien
396,295,103,104,103,6/04/2023 19:09,3,7/04/2023 03:19,muy bien
396,408,103,104,99,9/03/2023 08:59,4,9/03/2023 17:08,decente
397,348,103,104,112,18/05/2023 04:26,4,18/05/2023 12:35,bien
398,300,103,104,102,23/08/2023 15:24,5,23/08/2023 23:34,muy bien
399,312,103,104,104,7/08/2023 09:24,5,7/08/2023 17:34,decente
399,380,103,104,112,24/02/2023 08:17,3,24/02/2023 16:27,bien
399,249,103,104,102,21/11/2023 00:56,5,21/11/2023 09:06,muy bien
399,147,103,104,92,4/02/2023 06:09,4,4/02/2023 14:19,decente
399,285,103,104,106,5/10/2023 06:20,4,5/10/2023 14:29,bien
399,120,103,104,94,12/03/2023 02:13,5,12/03/2023 10:23,muy bien
400,342,103,104,106,4/01/2023 06:31,3,4/01/2023 14:41,decente
400,41,103,104,112,24/08/2023 10:15,4,24/08/2023 18:25,bien
401,124,103,104,96,27/12/2023 02:33,3,27/12/2023 10:42,muy bien
401,78,103,104,90,28/11/2023 13:56,3,28/11/2023 22:05,decente
401,336,103,104,107,8/12/2023 12:18,3,8/12/2023 20:28,bien
402,339,103,104,101,24/02/2023 14:22,5,24/02/2023 22:32,muy bien
402,64,103,104,108,23/11/2023 12:06,3,23/11/2023 20:15,decente
402,44,103,104,105,7/09/2023 12:03,5,7/09/2023 20:13,bien
402,168,103,104,91,23/08/2023 08:01,5,23/08/2023 16:11,muy bien
402,150,103,104,104,24/09/2023 01:06,4,24/09/2023 09:15,decente
402,338,103,104,99,1/03/2023 18:27,5,2/03/2023 02:36,bien
402,197,103,104,93,11/04/2023 00:01,3,11/04/2023 08:10,muy bien
403,109,103,104,102,14/02/2023 01:14,4,14/02/2023 09:23,decente
403,145,103,104,98,20/02/2023 19:43,5,21/02/2023 03:52,bien
403,437,103,104,112,25/10/2023 23:19,4,26/10/2023 07:28,muy bien
404,321,103,104,104,5/03/2023 11:08,5,5/03/2023 19:17,decente
404,310,103,104,110,10/01/2023 06:51,3,10/01/2023 15:01,bien
404,49,103,104,103,30/10/2023 17:59,4,31/10/2023 02:09,muy bien
404,117,103,104,98,31/05/2023 18:19,3,1/06/2023 02:28,decente
405,286,103,104,90,29/03/2023 08:10,4,29/03/2023 16:20,bien
405,55,103,104,94,17/04/2023 04:07,4,17/04/2023 12:17,muy bien
405,25,103,104,114,21/10/2023 21:21,5,22/10/2023 05:31,decente
405,400,103,104,107,18/04/2023 14:41,5,18/04/2023 22:51,bien
406,135,103,104,104,3/03/2023 14:38,5,3/03/2023 22:48,muy bien
406,15,103,104,100,2/03/2023 20:52,3,3/03/2023 05:02,decente
406,302,103,104,111,24/10/2023 23:10,4,25/10/2023 07:20,bien
406,279,103,104,108,24/12/2023 04:47,4,24/12/2023 12:57,muy bien
406,82,103,104,110,25/05/2023 09:03,4,25/05/2023 17:12,decente
407,376,103,104,92,3/03/2023 22:41,3,4/03/2023 06:51,bien
407,313,103,104,104,28/07/2023 19:38,5,29/07/2023 03:47,muy bien
407,309,103,104,103,3/10/2023 15:46,4,3/10/2023 23:55,decente
408,324,103,104,92,5/08/2023 11:54,3,5/08/2023 20:04,bien
408,306,103,104,112,17/04/2023 15:33,3,17/04/2023 23:42,muy bien
408,249,103,104,101,11/10/2023 15:48,3,11/10/2023 23:58,decente
408,418,103,104,95,4/01/2023 07:44,4,4/01/2023 15:53,bien
409,305,103,104,92,28/11/2023 05:27,4,28/11/2023 13:37,muy bien
409,133,103,104,95,15/05/2023 23:05,3,16/05/2023 07:15,decente
409,244,103,104,102,1/09/2023 03:11,5,1/09/2023 11:21,bien
409,335,103,104,112,26/12/2023 01:45,5,26/12/2023 09:55,muy bien
410,434,103,104,92,8/08/2023 12:45,5,8/08/2023 20:55,decente
410,242,103,104,115,23/05/2023 22:33,5,24/05/2023 06:42,bien
411,325,103,104,110,6/07/2023 18:29,4,7/07/2023 02:39,muy bien
411,181,103,104,114,25/04/2023 02:13,5,25/04/2023 10:22,decente
411,318,103,104,103,19/06/2023 11:29,4,19/06/2023 19:39,bien
412,164,103,104,111,20/10/2023 20:11,3,21/10/2023 04:20,muy bien
412,406,103,104,111,14/07/2023 11:10,5,14/07/2023 19:20,decente
412,218,103,104,105,20/11/2023 04:47,3,20/11/2023 12:56,bien
412,444,103,104,98,15/06/2023 22:12,4,16/06/2023 06:21,muy bien
412,15,103,104,101,9/07/2023 20:10,3,10/07/2023 04:20,decente
413,102,103,104,93,14/01/2023 23:15,4,15/01/2023 07:24,bien
413,150,103,104,92,29/04/2023 21:12,3,30/04/2023 05:22,muy bien
414,188,103,104,114,17/09/2023 01:57,3,17/09/2023 10:07,decente
414,332,103,104,108,22/08/2023 22:57,5,23/08/2023 07:06,bien
414,424,103,104,107,16/07/2023 15:13,3,16/07/2023 23:23,muy bien
415,115,103,104,114,12/03/2023 21:48,4,13/03/2023 05:58,decente
416,44,103,104,108,11/06/2023 00:31,5,11/06/2023 08:40,bien
416,142,103,104,102,23/03/2023 02:01,3,23/03/2023 10:11,muy bien
416,56,103,104,104,19/09/2023 02:05,3,19/09/2023 10:15,decente
416,454,103,104,104,15/09/2023 12:20,4,15/09/2023 20:30,bien
416,69,103,104,112,1/05/2023 05:48,3,1/05/2023 13:58,muy bien
416,301,103,104,112,7/04/2023 21:56,5,8/04/2023 06:05,decente
416,258,103,104,96,1/03/2023 01:25,4,1/03/2023 09:35,bien
416,225,103,104,108,31/07/2023 18:33,5,1/08/2023 02:43,muy bien
416,250,103,104,92,14/01/2023 17:30,3,15/01/2023 01:40,decente
417,233,103,104,100,15/07/2023 07:19,3,15/07/2023 15:29,bien
417,127,103,104,104,19/11/2023 16:06,5,20/11/2023 00:15,muy bien
417,84,103,104,101,7/01/2023 20:54,4,8/01/2023 05:04,decente
418,192,103,104,93,21/01/2023 23:37,3,22/01/2023 07:46,bien
418,436,103,104,92,18/10/2023 01:38,3,18/10/2023 09:47,muy bien
418,428,103,104,99,28/02/2023 20:36,3,1/03/2023 04:45,decente
418,405,103,104,95,13/10/2023 09:08,5,13/10/2023 17:18,bien
418,31,103,104,108,6/07/2023 16:06,5,7/07/2023 00:15,muy bien
418,286,103,104,98,13/07/2023 08:21,4,13/07/2023 16:30,decente
418,223,103,104,91,11/01/2023 05:56,5,11/01/2023 14:06,bien
418,101,103,104,113,4/03/2023 05:17,5,4/03/2023 13:27,muy bien
418,78,103,104,112,9/02/2023 09:39,3,9/02/2023 17:48,decente
418,146,103,104,98,10/01/2023 22:04,5,11/01/2023 06:13,bien
418,370,103,104,90,14/06/2023 14:27,4,14/06/2023 22:36,muy bien
419,450,103,104,96,5/11/2023 08:44,4,5/11/2023 16:53,decente
419,44,103,104,108,30/04/2023 02:16,5,30/04/2023 10:25,bien
419,430,103,104,96,29/01/2023 17:42,3,30/01/2023 01:52,muy bien
419,155,103,104,113,4/03/2023 15:14,5,4/03/2023 23:23,decente
419,278,103,104,96,17/06/2023 07:08,3,17/06/2023 15:18,bien
419,421,103,104,95,21/08/2023 13:36,3,21/08/2023 21:46,muy bien
419,256,103,104,112,17/05/2023 14:48,3,17/05/2023 22:57,decente
419,61,103,104,110,2/08/2023 01:38,5,2/08/2023 09:47,bien
419,152,103,104,93,13/05/2023 17:42,5,14/05/2023 01:52,muy bien
420,164,103,104,99,18/05/2023 10:32,5,18/05/2023 18:41,decente
420,373,103,104,109,13/07/2023 04:34,4,13/07/2023 12:44,bien
420,25,103,104,110,20/06/2023 01:24,4,20/06/2023 09:34,muy bien
420,83,103,104,94,5/06/2023 22:58,4,6/06/2023 07:08,decente
421,23,103,104,91,3/04/2023 12:41,4,3/04/2023 20:51,bien
421,191,103,104,99,12/09/2023 02:20,4,12/09/2023 10:30,muy bien
421,246,103,104,92,26/12/2023 04:24,3,26/12/2023 12:33,decente
421,218,103,104,91,1/10/2023 11:12,5,1/10/2023 19:22,bien
422,440,103,104,113,4/09/2023 03:56,5,4/09/2023 12:06,muy bien
422,399,103,104,108,27/07/2023 11:47,3,27/07/2023 19:56,decente
422,58,103,104,104,11/11/2023 00:21,4,11/11/2023 08:31,bien
422,357,103,104,109,18/12/2023 13:11,3,18/12/2023 21:21,muy bien
423,433,103,104,90,23/01/2023 01:35,4,23/01/2023 09:45,decente
423,24,103,104,98,3/04/2023 19:24,3,4/04/2023 03:34,bien
423,114,103,104,94,3/03/2023 16:46,4,4/03/2023 00:56,muy bien
423,379,103,104,90,26/05/2023 00:43,4,26/05/2023 08:53,decente
423,127,103,104,92,9/07/2023 16:15,5,10/07/2023 00:25,bien
423,327,103,104,97,19/10/2023 20:05,4,20/10/2023 04:15,muy bien
423,55,103,104,110,16/09/2023 04:36,5,16/09/2023 12:46,decente
423,266,103,104,113,9/07/2023 08:35,4,9/07/2023 16:44,bien
424,356,103,104,99,23/07/2023 16:17,4,24/07/2023 00:27,muy bien
424,279,103,104,94,23/02/2023 08:48,5,23/02/2023 16:58,decente
424,393,103,104,99,29/09/2023 10:41,3,29/09/2023 18:50,bien
424,262,103,104,91,15/07/2023 11:23,5,15/07/2023 19:33,muy bien
425,408,103,104,115,29/04/2023 01:03,4,29/04/2023 09:12,decente
425,179,103,104,110,12/01/2023 03:28,4,12/01/2023 11:38,bien
425,302,103,104,90,12/03/2023 10:18,5,12/03/2023 18:28,muy bien
426,360,103,104,113,17/08/2023 13:45,5,17/08/2023 21:55,decente
426,395,103,104,114,23/11/2023 06:02,4,23/11/2023 14:12,bien
426,199,103,104,92,30/05/2023 15:04,5,30/05/2023 23:14,muy bien
427,288,103,104,112,18/01/2023 23:02,3,19/01/2023 07:12,decente
427,327,103,104,112,13/10/2023 13:35,4,13/10/2023 21:44,bien
427,242,103,104,98,12/01/2023 05:31,3,12/01/2023 13:41,muy bien
428,213,103,104,100,30/03/2023 23:56,4,31/03/2023 08:05,decente
428,29,103,104,105,16/08/2023 10:55,5,16/08/2023 19:05,bien
428,199,103,104,111,23/01/2023 08:29,3,23/01/2023 16:38,muy bien
428,433,103,104,98,6/04/2023 22:18,4,7/04/2023 06:28,decente
429,248,103,104,115,27/09/2023 22:33,3,28/09/2023 06:43,bien
430,370,103,104,112,19/06/2023 09:34,4,19/06/2023 17:44,muy bien
430,98,103,104,95,26/05/2023 20:13,4,27/05/2023 04:22,decente
430,186,103,104,109,16/08/2023 05:26,3,16/08/2023 13:36,bien
430,428,103,104,112,12/03/2023 05:34,3,12/03/2023 13:43,muy bien
430,251,103,104,91,7/04/2023 13:40,3,7/04/2023 21:49,decente
430,257,103,104,111,1/02/2023 12:10,4,1/02/2023 20:19,bien
430,47,103,104,98,31/05/2023 23:00,4,1/06/2023 07:10,muy bien
430,145,103,104,110,23/12/2023 05:44,4,23/12/2023 13:53,decente
430,314,103,104,91,5/08/2023 00:23,5,5/08/2023 08:33,bien
430,162,103,104,109,6/04/2023 22:31,5,7/04/2023 06:40,muy bien
431,242,103,104,102,19/12/2023 14:53,3,19/12/2023 23:02,decente
431,331,103,104,94,12/01/2023 03:21,3,12/01/2023 11:30,bien
431,422,103,104,92,20/10/2023 00:27,3,20/10/2023 08:36,muy bien
431,431,103,104,99,14/03/2023 00:47,5,14/03/2023 08:56,decente
432,219,103,104,101,15/12/2023 16:59,4,16/12/2023 01:09,bien
432,147,103,104,114,1/03/2023 08:33,5,1/03/2023 16:43,muy bien
433,315,103,104,100,17/10/2023 20:52,3,18/10/2023 05:01,decente
433,132,103,104,97,24/12/2023 18:56,5,25/12/2023 03:06,bien
433,365,103,104,91,19/08/2023 11:33,3,19/08/2023 19:43,muy bien
434,422,103,104,95,9/12/2023 22:39,5,10/12/2023 06:48,decente
434,257,103,104,99,10/09/2023 07:47,3,10/09/2023 15:56,bien
434,113,103,104,111,29/11/2023 02:47,4,29/11/2023 10:56,muy bien
434,357,103,104,98,16/06/2023 04:57,3,16/06/2023 13:06,decente
434,402,103,104,90,4/03/2023 23:21,4,5/03/2023 07:30,bien
434,150,103,104,105,18/08/2023 10:35,5,18/08/2023 18:45,muy bien
435,51,103,104,101,8/06/2023 19:25,5,9/06/2023 03:34,decente
436,272,103,104,93,28/12/2023 05:21,4,28/12/2023 13:31,bien
436,393,103,104,106,23/09/2023 06:49,3,23/09/2023 14:58,muy bien
436,289,103,104,103,5/02/2023 10:47,4,5/02/2023 18:56,decente
436,4,103,104,98,18/04/2023 07:55,5,18/04/2023 16:04,bien
437,385,103,104,110,22/09/2023 22:25,4,23/09/2023 06:35,muy bien
437,364,103,104,92,3/07/2023 16:16,4,4/07/2023 00:26,decente
437,81,103,104,107,10/09/2023 08:22,3,10/09/2023 16:31,bien
437,224,103,104,100,11/04/2023 09:14,5,11/04/2023 17:24,muy bien
437,370,103,104,115,28/07/2023 15:29,5,28/07/2023 23:38,decente
438,231,103,104,97,16/02/2023 19:45,3,17/02/2023 03:55,bien
438,54,103,104,115,16/01/2023 07:58,5,16/01/2023 16:07,muy bien
438,398,103,104,97,28/06/2023 11:01,3,28/06/2023 19:11,decente
438,211,103,104,111,21/07/2023 16:51,5,22/07/2023 01:00,bien
438,92,103,104,102,3/08/2023 19:10,5,4/08/2023 03:19,muy bien
438,19,103,104,115,2/01/2023 16:32,5,3/01/2023 00:41,decente
439,186,103,104,97,12/11/2023 06:20,4,12/11/2023 14:29,bien
439,389,103,104,98,8/12/2023 01:51,4,8/12/2023 10:01,muy bien
439,277,103,104,94,7/11/2023 13:58,5,7/11/2023 22:07,decente
439,302,103,104,103,6/02/2023 18:15,5,7/02/2023 02:24,bien
440,353,103,104,92,1/05/2023 22:06,4,2/05/2023 06:16,muy bien
440,136,103,104,114,14/10/2023 10:42,4,14/10/2023 18:51,decente
440,9,103,104,109,14/01/2023 16:38,5,15/01/2023 00:47,bien
440,365,103,104,109,31/10/2023 04:44,5,31/10/2023 12:54,muy bien
441,167,103,104,106,7/05/2023 23:38,3,8/05/2023 07:48,decente
441,389,103,104,110,7/01/2023 23:32,5,8/01/2023 07:42,bien
441,325,103,104,114,27/04/2023 21:35,5,28/04/2023 05:44,muy bien
441,183,103,104,102,8/12/2023 18:55,3,9/12/2023 03:04,decente
442,443,103,104,93,12/03/2023 07:52,5,12/03/2023 16:02,bien
442,148,103,104,108,4/08/2023 17:31,5,5/08/2023 01:41,muy bien
442,4,103,104,115,5/03/2023 01:57,4,5/03/2023 10:06,decente
442,97,103,104,103,23/03/2023 13:31,4,23/03/2023 21:41,bien
442,66,103,104,95,1/07/2023 20:30,4,2/07/2023 04:39,muy bien
442,278,103,104,100,20/09/2023 15:18,4,20/09/2023 23:28,decente
442,45,103,104,94,24/08/2023 12:29,4,24/08/2023 20:39,bien
443,368,103,104,92,14/05/2023 12:07,5,14/05/2023 20:17,muy bien
443,69,103,104,113,6/03/2023 03:22,3,6/03/2023 11:32,decente
443,370,103,104,94,11/10/2023 13:02,5,11/10/2023 21:12,bien
443,250,103,104,95,4/07/2023 12:09,4,4/07/2023 20:18,muy bien
444,401,103,104,96,30/10/2023 05:01,3,30/10/2023 13:11,decente
444,325,103,104,100,20/06/2023 07:29,3,20/06/2023 15:38,bien
444,193,103,104,109,22/10/2023 17:30,4,23/10/2023 01:39,muy bien
444,306,103,104,96,8/09/2023 07:25,5,8/09/2023 15:34,decente
444,328,103,104,90,27/01/2023 05:00,3,27/01/2023 13:10,bien
444,9,103,104,100,4/07/2023 00:45,3,4/07/2023 08:54,muy bien
445,289,103,104,102,1/04/2023 13:14,5,1/04/2023 21:24,decente
445,139,103,104,102,2/05/2023 03:12,5,2/05/2023 11:22,bien
445,164,103,104,106,22/07/2023 19:36,3,23/07/2023 03:45,muy bien
445,210,103,104,106,4/05/2023 15:24,4,4/05/2023 23:34,decente
446,300,103,104,92,28/06/2023 13:14,3,28/06/2023 21:24,bien
446,436,103,104,112,15/09/2023 14:05,4,15/09/2023 22:14,muy bien
446,336,103,104,97,21/05/2023 02:17,4,21/05/2023 10:27,decente
446,198,103,104,91,29/07/2023 01:09,5,29/07/2023 09:19,bien
446,243,103,104,102,14/11/2023 20:37,3,15/11/2023 04:47,muy bien
446,364,103,104,91,4/01/2023 22:35,3,5/01/2023 06:44,decente
447,7,103,104,113,28/02/2023 18:08,3,1/03/2023 02:17,bien
447,272,103,104,110,24/01/2023 19:23,4,25/01/2023 03:33,muy bien
447,357,103,104,93,19/05/2023 10:45,4,19/05/2023 18:55,decente
447,238,103,104,96,6/12/2023 04:07,4,6/12/2023 12:17,bien
448,159,103,104,109,12/09/2023 17:12,5,13/09/2023 01:22,muy bien
448,5,103,104,97,9/03/2023 02:10,5,9/03/2023 10:19,decente
448,324,103,104,111,21/06/2023 00:37,3,21/06/2023 08:46,bien
448,170,103,104,96,26/08/2023 03:11,3,26/08/2023 11:21,muy bien
448,442,103,104,93,23/02/2023 13:13,3,23/02/2023 21:22,decente
449,110,103,104,103,18/10/2023 13:25,5,18/10/2023 21:34,bien
449,95,103,104,110,10/09/2023 09:19,3,10/09/2023 17:29,muy bien
449,162,103,104,109,16/05/2023 04:37,5,16/05/2023 12:47,decente
450,239,103,104,113,20/05/2023 23:54,5,21/05/2023 08:04,bien
450,120,103,104,98,24/05/2023 14:41,4,24/05/2023 22:50,muy bien
450,132,103,104,97,20/07/2023 02:43,3,20/07/2023 10:52,decente
450,15,103,104,97,23/04/2023 19:17,3,24/04/2023 03:27,bien
451,108,103,104,102,30/03/2023 14:03,5,30/03/2023 22:13,muy bien
451,428,103,104,92,19/01/2023 14:40,5,19/01/2023 22:50,decente
451,143,103,104,95,17/11/2023 01:01,3,17/11/2023 09:10,bien
451,410,103,104,104,31/07/2023 05:32,4,31/07/2023 13:42,muy bien
451,135,103,104,94,2/06/2023 22:11,3,3/06/2023 06:20,decente
452,108,103,104,97,20/09/2023 16:03,5,21/09/2023 00:13,bien
452,190,103,104,97,1/05/2023 07:38,4,1/05/2023 15:47,muy bien
452,159,103,104,109,26/01/2023 21:01,4,27/01/2023 05:11,decente
452,279,103,104,93,23/11/2023 10:14,5,23/11/2023 18:24,bien
452,271,103,104,108,5/09/2023 21:30,4,6/09/2023 05:40,muy bien
452,205,103,104,107,14/12/2023 06:06,4,14/12/2023 14:16,decente
453,306,103,104,111,25/04/2023 18:52,5,26/04/2023 03:02,bien
453,276,103,104,114,4/01/2023 21:44,5,5/01/2023 05:53,muy bien
453,266,103,104,94,10/09/2023 00:43,4,10/09/2023 08:52,decente
453,432,103,104,106,6/06/2023 11:49,4,6/06/2023 19:59,bien
453,113,103,104,114,17/10/2023 01:39,4,17/10/2023 09:49,muy bien
453,50,103,104,95,22/02/2023 10:42,4,22/02/2023 18:52,decente
454,376,103,104,105,25/08/2023 13:03,4,25/08/2023 21:12,bien
454,238,103,104,112,15/02/2023 11:08,4,15/02/2023 19:17,muy bien
454,336,103,104,104,16/04/2023 18:38,3,17/04/2023 02:47,decente
454,260,103,104,94,1/05/2023 16:40,4,2/05/2023 00:50,bien
454,429,103,104,102,22/03/2023 08:21,4,22/03/2023 16:30,muy bien
454,297,103,104,104,14/12/2023 22:09,5,15/12/2023 06:19,decente
455,108,103,104,91,10/11/2023 17:41,5,11/11/2023 01:51,bien
456,51,103,104,103,30/05/2023 21:00,3,31/05/2023 05:10,muy bien
456,263,103,104,106,21/11/2023 12:02,5,21/11/2023 20:11,decente
456,361,103,104,100,26/02/2023 22:37,4,27/02/2023 06:46,bien
456,123,103,104,98,25/04/2023 00:48,4,25/04/2023 08:58,muy bien
456,102,103,104,92,13/10/2023 14:17,5,13/10/2023 22:26,decente
456,423,103,104,97,22/12/2023 10:36,3,22/12/2023 18:46,bien
